,fasta_id,smiles,pred_log10[kcat(s^-1)],pred_log10[Km(mM)],pred_log10[kcat/Km(s^-1mM^-1)]
0,P37351_wild,C([C@H]([C@H](C(=O)CO)O)O)OP(=O)(O)O,1.2589919567108154,-0.043794579803943634,0.8565971255302429
1,P25516_wild,C(/C(=C/C(=O)O)/C(=O)O)C(=O)O,1.488074779510498,-1.5906596183776855,2.660463571548462
2,P25516_wild,O,2.805546998977661,-0.09925313293933868,2.536100149154663
3,P25516_wild,C(C(C(C(=O)O)O)C(=O)O)C(=O)O,2.0566720962524414,-1.0167076587677002,2.4946043491363525
4,P25516_wild,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.7125648260116577,-0.6609413623809814,2.266211986541748
5,P36683_wild,C(/C(=C/C(=O)O)/C(=O)O)C(=O)O,0.806560218334198,-1.3035324811935425,1.8771759271621704
6,P36683_wild,O,1.997267723083496,-0.06125839799642563,1.8759593963623047
7,P36683_wild,C(C(C(C(=O)O)O)C(=O)O)C(=O)O,1.3546791076660156,-0.7846056818962097,1.763077735900879
8,P36683_wild,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.9116581082344055,-0.43487754464149475,1.501163363456726
9,P09373_wild,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O,0.0035945444833487272,-2.0420432090759277,1.5624977350234985
10,P09373_wild,CC(=O)C(=O)O,-0.018559541553258896,-0.46910756826400757,0.5335192680358887
11,P42632_wild,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O,-0.07113637775182724,-2.063465118408203,1.4963562488555908
12,P42632_wild,CC(=O)C(=O)O,-0.07973184436559677,-0.5416923761367798,0.5057204961776733
13,P77218_wild,OP(=O)(O)O,1.9112695455551147,0.3845413625240326,1.4265962839126587
